Row,goalego,windintensity,roadfriction,fogdistance,startother,precipitationdeposits,cloudiness,fogdensity,goalother,precipitation,wetness,startego
scenario116,1.17351912341069,-1.75116878939945,0.90255429539413,-0.773556887196247,-0.077554361975758,-0.700298062862759,-0.699023326585322,0.847132262970298,1.15751861316236,-1.73578197365775,-0.773297467301945,-1.25156017294578
scenario117,0.208079320172796,-0.722833054842948,0.353251237220563,0.81713727609593,-0.077554361975758,0.429354249254055,-1.72073174868176,1.25549973245764,1.15751861316236,1.2703530551474,1.22587066625397,-1.25156017294578
scenario118,-1.17817556714753,0.863872465490141,1.39707691199099,-0.156670824265133,-1.11110078064397,-0.0805121393709608,-1.72073174868176,0.398069838297382,0.157140372813278,0.423668616998792,0.35616262434287,1.17779668780271
scenario119,1.17351912341069,1.27418971354865,-0.265578247981616,-0.156670824265133,-1.88913602759517,0.878237483252922,0.410541405791276,-0.73203342218176,1.15751861316236,0.867632323624378,-0.156516174772593,0.110228822374703
scenario120,0.208079320172796,0.412665961383469,0.353251237220563,1.23712246882518,1.16711977136158,-0.0805121393709608,-0.0888345261763978,0.398069838297382,-1.20382992525605,-1.73578197365775,0.35616262434287,-1.25156017294578
scenario121,-1.17817556714753,-0.722833054842948,-1.37515935721419,-1.74940323297639,1.16711977136158,0.429354249254055,-0.0888345261763978,-0.73203342218176,-1.20382992525605,0.867632323624378,-0.156516174772593,0.110228822374703
scenario122,0.208079320172796,0.412665961383469,0.353251237220563,1.23712246882518,1.16711977136158,0.878237483252922,-0.0888345261763978,-1.75548262811026,-1.20382992525605,0.423668616998792,0.810568686153969,-1.25156017294578
scenario123,1.17351912341069,1.27418971354865,0.90255429539413,0.81713727609593,-1.88913602759517,-1.72333887890382,0.848712083826459,1.25549973245764,1.15751861316236,-1.73578197365775,0.810568686153969,0.110228822374703
scenario124,1.17351912341069,-0.0998393258457872,-0.265578247981616,0.358756354573744,-1.11110078064397,0.878237483252922,1.24617794276228,0.847132262970298,0.157140372813278,-1.73578197365775,1.22587066625397,0.110228822374703
scenario125,0.208079320172796,-1.75116878939945,1.39707691199099,1.23712246882518,1.16711977136158,-0.0805121393709608,-1.72073174868176,-0.73203342218176,0.157140372813278,-0.700565605007697,-0.156516174772593,-1.25156017294578
scenario126,1.17351912341069,0.412665961383469,-0.975775697502214,-0.773556887196247,-1.11110078064397,0.429354249254055,-0.699023326585322,0.847132262970298,0.157140372813278,-1.73578197365775,0.35616262434287,0.110228822374703
scenario127,1.17351912341069,-0.0998393258457872,-1.37515935721419,-0.156670824265133,-1.88913602759517,0.878237483252922,0.410541405791276,-0.112000084999754,1.15751861316236,1.2703530551474,0.810568686153969,0.110228822374703
