instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario695,0,80,100,40,80,30,40,0,20,0.4,0,1.4085376690538884,0
scenario696,0,80,100,20,80,60,40,0,20,0.4,0,1.3359422375682355,0
scenario697,0,80,100,20,80,90,40,0,20,0.4,0,1.310593688782424,0
scenario698,0,0,0,20,60,30,40,0,20,0.4,0,1.4348182709053732,0
scenario699,0,0,100,40,60,30,40,0,20,0.4,0,1.0485361206884578,0
scenario700,0,0,100,20,60,30,40,0,20,0.0,0,1.3669708541007537,0
scenario701,0,0,100,20,60,60,40,0,20,0.4,0,1.3879896395071505,0
scenario702,0,0,100,20,60,90,40,0,20,0.4,0,1.3615481055108751,0
scenario703,0,0,0,20,80,30,40,0,40,0.4,0,1.4046421866811358,0
scenario704,0,0,100,20,0,30,40,0,40,0.4,0,0.9552768262174228,0
scenario705,0,0,100,20,80,30,40,0,40,0.0,0,1.3073858639503306,0
scenario706,0,0,100,40,80,30,40,0,40,0.4,0,0.9894517245584924,0
scenario707,0,0,100,20,80,60,40,0,40,0.4,0,1.4425335324941742,0
scenario708,0,0,100,20,80,90,40,0,40,0.4,0,1.3557526489745344,0
scenario709,0,0,0,20,80,30,40,0,20,0.8,0,1.36384230056868,0
scenario710,0,0,100,20,0,30,40,0,20,0.8,0,1.307403015533232,0
scenario711,0,0,100,40,80,30,40,0,20,0.8,0,1.0080136097495305,0
scenario712,0,0,100,20,80,60,40,0,20,0.8,0,1.4494044074491308,0
scenario713,0,0,100,20,80,90,40,0,20,0.8,0,1.4109386013673813,0
scenario714,0,0,0,20,80,30,40,100,20,0.4,0,1.5784427340336695,0
scenario715,0,0,100,20,0,30,40,100,20,0.4,0,1.7242512414669775,0
scenario716,0,0,100,40,80,30,40,100,20,0.4,0,1.3225370701429568,0
scenario717,0,0,100,20,80,30,40,100,20,0.0,0,1.6829650872619413,0
scenario718,0,0,100,20,80,60,40,100,20,0.4,0,1.3553745515470297,0
scenario719,0,0,100,20,80,90,40,100,20,0.4,0,1.3687928499752002,0
scenario720,0,0,0,20,80,30,0,0,20,0.4,0,1.4140390510645222,0
scenario721,0,0,100,20,0,30,0,0,20,0.4,0,1.4828742675330666,0
scenario722,0,0,100,20,80,30,0,0,20,0.0,0,1.9115528107832824,0
scenario723,0,0,100,40,80,30,0,0,20,0.4,0,1.414910193574037,0
scenario724,0,0,100,20,80,60,0,0,20,0.4,0,1.3584041411727403,0
scenario725,0,0,100,20,80,90,0,0,20,0.4,0,1.3394171388283256,0
scenario726,0,0,0,20,0,30,40,0,20,0.4,0,1.411294520024198,0
scenario727,0,0,0,20,80,30,40,0,20,0.0,0,1.379700021260482,0
scenario728,0,0,100,20,0,30,40,0,20,0.0,0,1.3838417850581697,0
scenario729,0,0,0,40,80,30,40,0,20,0.4,0,0.93782889609544,0
scenario730,0,0,0,20,80,60,40,0,20,0.4,0,1.3497114215281532,0
scenario731,0,0,100,20,0,60,40,0,20,0.4,0,1.3491285772070365,0
scenario732,0,0,0,20,80,90,40,0,20,0.4,0,1.3515961631469704,0
scenario733,0,0,100,20,0,90,40,0,20,0.4,0,1.3553923705692092,0
scenario734,0,0,100,40,0,30,40,0,20,0.4,0,0.9888081585580112,0
scenario735,0,0,100,40,80,30,40,0,20,0.0,0,0.9708704520342684,0
scenario736,0,0,100,40,80,60,40,0,20,0.4,0,1.357627602700519,0
scenario737,0,0,100,40,80,90,40,0,20,0.4,0,1.40495672115965,0
scenario738,0,0,100,20,80,60,40,0,20,0.0,0,1.690167687611121,0
scenario739,0,0,100,20,80,90,40,0,20,0.0,0,1.3378661608447402,0
