instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario83,0,40,20,60,40,-90,20,60,80,0.8,False,1.04,0
scenario84,0,40,0,60,60,-90,20,60,80,0.8,False,1.197,0
scenario85,1,80,100,60,40,30,0,100,20,1.0,False,0.855,0
scenario86,1,80,100,60,80,30,20,100,40,1.0,False,0.79,0
scenario87,1,80,80,60,40,30,0,100,20,1.0,False,0.855,0
scenario88,1,0,20,60,60,60,0,100,20,1.0,False,0.944,0
scenario89,1,40,80,60,20,30,0,100,20,1.0,False,0.884,0
scenario90,1,40,100,80,60,60,0,100,40,0.8,False,0.892,0
scenario91,1,100,80,80,40,60,20,100,20,0.8,False,0.758,0
scenario92,1,0,100,40,20,-90,0,100,0,0.1,False,0.883,0
scenario93,1,60,100,40,20,0,20,100,0,1.0,False,0.946,0
scenario94,0,80,80,80,40,30,20,20,40,1.0,False,1.076,0
scenario95,1,80,60,60,20,30,0,100,40,1.0,False,0.776,0
scenario96,1,100,100,0,40,30,0,100,40,0.8,False,0.863,0
scenario97,1,100,80,80,40,60,20,100,20,0.8,False,0.846,0
scenario98,1,20,100,20,40,-60,0,100,20,0.8,False,0.891,0
scenario99,1,40,100,40,20,0,0,100,0,0.8,False,0.804,0
scenario100,1,60,80,20,20,-30,20,0,0,1.0,False,0.967,0
scenario101,0,80,80,80,60,60,40,20,40,1.0,False,1.192,0
scenario102,0,80,80,60,40,-30,0,100,20,1.0,False,0.962,0
scenario103,1,100,100,0,40,60,0,100,40,0.6,False,0.947,0
scenario104,1,60,80,60,20,-90,0,20,40,0.8,False,0.871,0
scenario105,0,60,0,20,40,-30,20,100,0,1.0,False,1.206,0
scenario106,1,100,100,0,40,0,0,80,60,0.4,False,0.935,0
scenario107,0,100,80,0,40,-30,20,40,40,0.6,False,1.188,0
scenario108,0,80,80,80,60,60,0,20,20,1.0,False,1.184,0
scenario109,1,40,100,40,20,0,0,100,0,0.8,False,0.89,0
scenario110,0,40,80,20,20,30,0,80,0,1.0,False,1.113,0
scenario111,1,100,100,20,20,-60,0,0,20,1.0,False,0.838,0
scenario112,0,80,60,20,0,-30,40,80,0,1.0,False,1.087,0
scenario113,1,0,100,0,60,-30,0,80,20,0.8,False,0.918,0
scenario114,1,100,80,80,20,90,20,100,0,1.0,False,0.814,0
scenario115,0,60,100,40,80,-60,20,0,40,0.8,False,2.635,0
scenario116,1,100,100,80,40,30,0,100,0,0.6,False,0.803,0
scenario117,0,100,100,0,40,90,0,100,40,0.6,False,1.107,0
scenario118,1,20,80,20,0,-30,0,100,100,0.8,False,1.0,0
scenario119,1,0,100,20,80,-30,80,0,0,1.0,False,0.928,0
scenario120,0,100,80,20,20,-30,20,40,40,0.6,False,1.122,0
scenario121,1,100,100,80,40,30,0,100,0,0.6,False,0.81,0
scenario122,1,100,100,80,20,30,0,100,20,0.8,False,0.843,0
scenario123,0,80,80,40,0,-60,0,20,0,0.6,False,1.036,0
scenario124,1,40,80,20,80,-60,0,0,60,0.6,False,0.95,0
scenario125,0,80,40,20,0,-30,40,80,0,1.0,False,1.038,0
scenario126,1,100,40,100,40,-30,0,100,0,0.6,False,0.852,0
scenario127,1,100,20,80,40,90,20,100,0,1.0,False,0.849,0
scenario128,1,80,60,80,20,90,0,80,20,1.0,False,0.801,0
scenario129,0,60,80,40,40,-30,0,40,60,0.8,False,1.039,0
scenario130,1,100,80,40,0,-90,0,80,20,0.8,False,0.749,0
scenario131,0,100,80,0,0,60,40,40,60,0.2,False,1.17,0
scenario132,1,80,80,80,40,60,20,100,0,0.8,False,0.881,0
scenario133,1,100,80,40,0,-90,0,80,20,0.8,False,0.912,0
scenario134,1,60,100,60,20,90,40,100,100,0.8,False,0.763,0
scenario135,1,40,80,40,100,-90,40,0,60,0.8,False,0.858,0
scenario136,1,80,100,20,20,60,20,80,0,0.6,False,0.914,0
scenario137,0,100,80,0,0,60,20,60,80,0.1,False,1.177,0
scenario138,1,100,100,80,40,30,0,0,20,1.0,False,0.909,0
scenario139,1,100,0,80,40,90,100,60,20,1.0,False,0.802,0
scenario140,0,80,80,100,60,60,40,80,0,0.6,False,1.248,0
scenario141,1,100,80,60,40,90,80,40,20,1.0,False,0.86,0
scenario142,1,100,80,20,0,-90,0,40,20,0.6,False,0.797,0
scenario143,1,100,60,0,0,90,20,20,100,0.4,False,0.871,0
scenario144,1,100,80,20,40,-30,80,100,0,1.0,False,0.858,0
scenario145,1,80,100,60,40,30,0,100,20,1.0,False,0.765,0
scenario146,1,100,100,60,20,-90,0,100,0,0.1,False,0.961,0
scenario147,1,100,80,60,0,-90,20,100,0,0.1,False,0.863,0
scenario148,1,0,0,20,100,-60,20,40,40,0.1,False,0.871,0
scenario149,1,100,80,40,0,-90,20,80,20,0.8,False,0.96,0
scenario150,1,60,0,0,100,-60,20,60,60,0.1,False,0.925,0
scenario151,1,0,60,100,80,0,40,100,100,1.0,False,1.009,0
scenario152,1,100,80,60,0,-60,0,60,40,0.1,False,0.889,0
scenario153,1,0,0,0,100,-90,80,80,20,0.6,False,0.927,0
scenario154,1,20,100,20,80,0,0,0,100,0.6,False,0.87,0
scenario155,1,100,60,60,20,-60,0,100,0,0.2,False,0.887,0
scenario156,1,80,0,20,0,-30,80,20,100,0.2,False,0.724,0
scenario157,1,80,0,20,0,-30,80,20,100,0.2,False,0.861,0
scenario158,1,80,80,20,0,-30,100,20,100,0.4,False,0.847,0
scenario159,1,80,20,0,0,-30,80,60,100,0.2,False,1.019,0
scenario160,0,80,0,40,0,-60,100,20,100,0.2,False,1.115,0
scenario161,1,100,80,20,0,0,100,20,100,0.1,False,0.788,0
scenario162,1,80,20,0,0,0,0,0,100,0.2,False,0.815,0
scenario163,1,100,20,20,20,-30,80,0,100,0.2,False,0.749,0
scenario164,1,60,0,20,0,-60,0,20,80,0.8,False,4.74,0
scenario165,1,100,0,0,0,0,60,0,40,0.2,False,0.922,0
scenario166,1,60,0,40,0,-60,60,20,100,0.8,False,0.822,0
scenario167,0,100,0,20,0,-30,80,40,0,0.4,False,1.215,0
scenario168,0,80,20,20,0,0,60,20,100,0.2,False,1.117,0
scenario169,1,100,20,20,20,-30,80,0,100,0.2,False,0.736,0
scenario170,1,100,0,0,40,0,100,20,100,0.4,False,0.83,0
scenario171,1,40,20,40,0,-60,40,40,100,0.6,False,0.746,0
scenario172,0,60,40,20,20,-90,80,20,80,1.0,False,1.128,0
scenario173,0,80,0,20,0,-90,100,20,100,0.6,False,1.061,0
scenario174,1,80,0,20,60,90,60,40,100,0.2,False,0.864,0
scenario175,1,100,80,20,0,0,80,0,100,0.2,False,0.895,0
scenario176,0,100,20,40,20,-30,100,0,100,0.2,False,1.238,0
scenario177,1,40,0,20,20,-60,0,20,60,0.6,False,0.876,0
scenario178,0,100,0,20,20,-60,0,0,80,0.8,False,2.613,0
scenario179,0,80,40,20,0,-30,60,80,100,0.2,False,1.185,0
scenario180,1,80,0,40,100,-60,100,20,80,0.6,False,0.738,0
scenario181,1,100,20,20,20,-30,80,0,100,0.2,False,0.781,0
scenario182,1,100,60,0,100,0,100,20,100,0.4,False,0.928,0
scenario183,0,100,0,40,0,-30,0,0,100,1.0,False,2.643,0
scenario184,0,20,40,20,0,0,40,60,100,0.4,False,1.075,0
scenario185,1,80,20,80,0,60,100,60,100,0.6,False,0.897,0
scenario186,0,80,0,20,0,-90,20,0,100,0.6,False,1.061,0
scenario187,0,100,80,20,0,90,80,0,100,1.0,False,1.169,0
scenario188,1,100,20,60,0,0,40,60,80,0.6,False,0.935,0
scenario189,1,100,60,0,80,0,80,60,100,0.2,False,0.896,0
scenario190,1,100,60,20,0,-90,80,20,80,0.8,False,0.928,0
scenario191,0,80,0,40,40,-30,80,20,100,0.2,False,1.05,0
scenario192,1,40,20,60,20,-60,100,20,100,0.2,False,0.912,0
scenario193,1,100,20,20,20,-30,80,0,100,0.2,False,0.844,0
scenario194,1,100,20,40,0,-90,100,0,100,0.4,False,0.944,0
scenario195,0,100,0,40,60,0,80,40,100,0.2,False,1.12,0
scenario196,1,100,0,100,20,0,40,60,80,0.6,False,0.983,0
scenario197,1,100,100,80,40,90,100,0,80,0.6,False,0.802,0
scenario198,0,20,40,20,0,0,60,60,100,0.2,False,1.087,0
scenario199,0,100,0,20,80,-90,80,0,80,1.0,False,1.001,0
scenario200,0,100,40,20,100,-90,100,20,80,0.2,False,1.103,0
scenario201,1,40,20,40,20,-30,80,20,20,0.1,False,0.717,0
scenario202,1,100,0,40,0,-30,0,0,100,1.0,False,4.61,0
scenario203,1,100,60,80,0,0,80,60,100,0.1,False,0.929,0
scenario204,1,100,0,100,0,-60,20,0,60,0.8,False,0.848,0
scenario205,1,40,20,40,20,-30,80,20,20,0.1,False,0.867,0
scenario206,1,100,0,40,20,-30,20,0,100,1.0,False,0.913,0
scenario207,0,100,0,20,40,0,0,60,100,0.2,False,1.161,0
scenario208,1,100,100,40,0,-60,80,0,100,0.8,False,0.869,0
scenario209,1,0,0,60,40,0,80,40,100,0.2,False,0.771,0
scenario210,1,100,40,20,100,-90,100,20,80,0.2,False,0.907,0
scenario211,0,100,20,0,20,-30,80,40,80,0.2,False,1.105,0
scenario212,0,40,20,20,100,0,80,0,40,0.1,False,1.048,0
scenario213,0,40,20,20,80,-90,80,0,80,1.0,False,1.104,0
scenario214,0,100,0,40,60,0,80,20,100,0.1,False,1.158,0
scenario215,1,80,20,20,20,-60,100,0,80,0.2,False,0.901,0
scenario216,1,100,0,100,0,-30,20,0,40,0.6,False,0.891,0
scenario217,1,80,100,60,40,30,0,100,20,1.0,False,0.779,0
scenario218,1,100,80,40,20,-90,0,100,20,0.2,False,0.88,0
scenario219,1,60,20,40,20,-30,80,40,20,0.1,False,0.876,0
scenario220,1,0,60,100,100,-90,80,60,20,0.6,False,0.76,0
scenario221,1,0,0,0,80,0,40,100,80,1.0,False,0.945,0
scenario222,1,80,100,60,40,30,0,100,20,1.0,False,0.769,0
scenario223,1,100,40,60,0,-60,0,20,0,0.2,False,0.786,0
scenario224,1,20,100,20,60,0,100,0,100,0.6,False,0.885,0
scenario225,1,40,40,40,20,-30,100,20,20,0.1,False,0.883,0
scenario226,0,0,100,100,80,0,40,100,100,1.0,False,1.117,0
scenario227,1,100,60,20,0,-30,0,60,40,0.6,False,0.78,0
scenario228,1,100,80,60,0,-60,60,100,0,0.1,False,0.857,0
scenario229,1,0,60,100,100,-90,80,60,20,0.6,False,0.706,0
scenario230,1,0,40,100,20,-60,80,80,20,0.4,False,0.854,0
scenario231,1,0,60,60,100,-90,80,60,0,0.4,False,0.803,0
scenario232,1,0,60,80,100,-30,100,60,20,0.6,False,0.857,0
scenario233,0,20,40,0,80,-90,80,40,20,0.6,False,1.112,0
scenario234,1,0,60,100,40,-90,80,60,40,0.4,False,0.906,0
scenario235,0,0,60,100,100,-60,80,80,0,0.2,False,1.218,0
scenario236,1,80,20,100,100,-90,60,60,20,0.6,False,0.798,0
scenario237,1,0,60,40,100,-30,80,80,20,0.6,False,0.762,0
scenario238,1,0,80,40,100,-60,80,60,40,0.8,False,0.672,0
scenario239,1,0,80,0,80,-90,80,60,20,0.6,False,0.927,0
scenario240,0,0,100,100,100,-60,80,60,20,0.8,False,1.256,0
scenario241,1,0,80,40,100,-60,80,60,40,0.8,False,0.661,0
scenario242,1,0,100,0,80,-60,80,60,40,0.6,False,0.975,0
scenario243,0,20,40,100,40,-60,80,80,100,0.4,False,1.076,0
scenario244,0,0,20,20,80,-90,60,40,0,0.4,False,0.462,1
scenario245,0,0,60,60,60,-90,100,20,60,0.4,False,1.101,0
scenario246,0,20,100,0,80,-60,80,40,0,0.4,False,1.099,0
scenario247,1,0,80,20,100,-90,100,60,0,0.6,False,0.892,0
scenario248,1,0,80,20,100,-60,80,60,40,0.8,False,0.849,0
scenario249,1,0,80,100,40,-90,20,40,40,0.4,False,0.861,0
scenario250,1,0,80,20,80,-90,100,80,0,0.6,False,9999.0,0
scenario251,1,0,40,100,40,-90,60,100,80,0.4,False,0.791,0
scenario252,0,0,80,100,20,-30,80,80,40,0.8,False,1.128,0
scenario253,0,0,20,20,80,-90,60,40,0,0.4,False,0.414,1
scenario254,1,20,80,20,0,-60,100,60,40,0.8,False,0.905,0
scenario255,0,0,40,100,100,-90,40,100,80,0.4,False,1.163,0
scenario256,1,0,100,80,100,-60,60,60,40,0.2,False,0.675,0
scenario257,1,0,80,0,60,-90,80,80,0,0.4,False,0.975,0
scenario258,1,0,40,100,0,-60,60,100,100,0.4,False,0.809,0
scenario259,1,100,60,100,40,60,0,100,20,0.6,False,0.811,0
scenario260,0,0,100,0,80,30,60,40,20,0.4,False,1.228,0
scenario261,1,0,60,40,100,-60,100,80,0,0.6,False,0.951,0
scenario262,1,0,40,0,60,-90,80,100,100,0.2,False,0.841,0
scenario263,1,0,100,100,20,-30,80,100,40,0.1,False,0.909,0
scenario264,1,0,100,0,100,-90,60,60,40,0.8,False,0.794,0
scenario265,0,0,20,20,80,-90,60,40,0,0.4,False,1.222,0
scenario266,0,0,20,100,100,-60,60,100,60,0.4,False,1.29,0
scenario267,0,80,60,100,40,60,0,0,40,0.6,False,1.092,0
scenario268,0,0,0,80,100,-90,60,100,100,0.4,False,0.914,0
scenario269,0,80,80,100,20,-60,100,60,20,0.1,False,1.239,0
scenario270,0,0,100,20,80,0,60,40,40,0.2,False,1.098,0
scenario271,1,20,80,0,80,-90,80,100,0,0.4,False,0.698,0
scenario272,1,40,20,0,100,-90,40,40,0,0.4,False,0.957,0
scenario273,1,0,60,80,0,-60,60,100,100,0.2,False,0.922,0
scenario274,1,20,40,60,60,-60,20,100,100,0.2,False,0.828,0
scenario275,1,80,20,100,60,-90,60,100,100,0.2,False,1.034,0
scenario276,0,20,60,40,0,-30,100,60,40,0.8,False,1.053,0
scenario277,1,20,80,0,80,-90,80,100,0,0.4,False,0.939,0
scenario278,1,0,60,0,60,-90,80,80,0,0.4,False,0.83,0
scenario279,1,0,0,0,100,-60,40,60,0,0.2,False,0.99,0
scenario280,1,20,100,0,80,-30,80,20,0,0.2,False,0.905,0
scenario281,0,40,60,0,80,60,60,100,0,0.2,False,1.173,0
scenario282,0,100,80,80,40,60,0,100,60,0.4,False,1.19,0
scenario283,0,60,100,100,40,-60,100,80,20,0.1,False,1.093,0
scenario284,1,40,20,0,100,-90,40,40,20,0.6,False,0.838,0
scenario285,0,0,80,40,0,-60,100,60,100,0.1,False,1.152,0
scenario286,0,40,60,0,100,-90,100,60,20,0.2,False,1.167,0
scenario287,0,60,80,100,40,-90,100,60,40,0.2,False,1.062,0
scenario288,1,40,20,20,100,30,60,40,0,0.6,False,0.776,0
scenario289,1,80,100,60,40,30,0,100,20,1.0,False,0.955,0
scenario290,1,60,100,60,20,0,60,60,20,0.1,False,0.972,0
scenario291,1,0,80,60,0,-90,40,100,0,0.1,False,4.746,0
scenario292,1,20,100,0,60,30,0,100,20,1.0,False,0.731,0
scenario293,1,40,100,60,40,90,100,40,100,0.8,False,0.77,0
scenario294,0,0,20,0,80,-90,60,20,0,0.4,False,1.146,0
scenario295,1,80,100,60,40,30,20,100,20,1.0,False,0.762,0
scenario296,1,100,80,40,0,-30,0,20,0,0.2,False,0.676,0
scenario297,1,100,20,60,0,-60,60,80,0,0.1,False,0.815,0
scenario298,1,0,0,0,80,0,40,80,80,1.0,False,0.906,0
scenario299,1,60,80,60,40,30,0,100,0,1.0,False,0.826,0
scenario300,1,100,80,40,40,-90,0,100,40,0.2,False,0.804,0
scenario301,1,100,80,40,0,-30,0,20,0,0.2,False,0.804,0
scenario302,1,100,80,40,0,-30,20,0,0,0.4,False,0.683,0
scenario303,1,100,80,20,0,0,0,40,20,0.4,False,0.734,0
scenario304,1,100,80,100,40,0,20,40,0,0.4,False,0.765,0
scenario305,1,80,80,60,0,0,0,0,20,0.2,False,0.906,0
scenario306,1,100,60,40,20,-30,20,20,0,0.1,False,0.851,0
scenario307,0,100,80,40,0,-30,0,40,0,0.2,False,1.145,0
scenario308,0,100,40,40,0,0,0,40,20,0.4,False,1.119,0
scenario309,1,80,60,60,20,-30,0,40,20,0.1,False,0.898,0
scenario310,0,80,0,20,0,0,20,20,0,0.2,False,1.116,0
scenario311,1,100,100,20,0,-30,0,40,20,0.6,False,0.666,0
scenario312,1,0,60,40,0,-30,0,20,40,0.2,False,0.908,0
scenario313,1,100,100,20,0,-30,0,40,20,0.6,False,0.747,0
scenario314,1,100,0,0,0,60,100,60,0,0.6,False,0.826,0
scenario315,1,100,60,80,40,0,40,40,0,0.2,False,1.058,0
scenario316,1,80,40,60,20,0,60,0,20,1.0,False,0.947,0
scenario317,1,100,100,60,20,30,0,40,20,0.4,False,0.746,0
scenario318,1,100,100,20,80,0,40,100,0,0.6,False,0.99,0
scenario319,1,100,40,40,0,0,0,20,20,0.4,False,0.823,0
scenario320,0,100,100,40,0,0,0,40,40,0.8,False,1.146,0
scenario321,1,80,60,40,20,-30,0,20,20,0.1,False,0.943,0
scenario322,0,80,20,60,0,60,40,20,0,0.1,False,1.121,0
scenario323,0,100,80,40,0,30,20,20,20,0.2,False,1.101,0
scenario324,1,100,40,40,0,0,40,20,40,0.6,False,0.863,0
scenario325,1,100,100,60,20,30,0,40,20,0.4,False,0.976,0
scenario326,0,80,40,0,0,-30,0,0,100,0.2,False,2.411,0
scenario327,1,80,80,60,20,-60,0,100,40,0.1,False,0.833,0
scenario328,0,80,40,20,0,0,0,20,0,0.8,False,1.116,0
scenario329,1,0,80,0,80,0,20,20,20,0.2,False,0.884,0
scenario330,1,100,80,40,40,0,80,60,0,0.4,False,0.868,0
scenario331,1,100,0,0,0,-30,0,40,40,0.4,False,0.886,0
scenario332,0,60,20,40,0,60,40,40,20,0.1,False,1.222,0
scenario333,0,100,80,60,0,30,40,40,0,0.2,False,1.084,0
scenario334,0,80,40,100,0,-30,0,20,20,0.4,False,1.25,0
scenario335,0,80,0,0,0,90,0,60,20,0.4,False,1.169,0
scenario336,1,100,100,60,20,-30,40,0,20,0.8,False,0.737,0
scenario337,1,100,100,60,20,-30,40,0,20,0.8,False,0.876,0
scenario338,0,60,100,40,40,-60,0,100,40,0.1,False,1.047,0
scenario339,1,80,80,60,40,-60,0,100,40,0.8,False,0.873,0
scenario340,0,20,40,20,0,0,60,20,80,0.2,False,1.106,0
scenario341,0,60,40,20,20,-30,0,0,0,0.6,False,1.108,0
scenario342,1,100,20,20,0,-60,0,80,20,0.4,False,0.802,0
scenario343,0,60,40,0,0,30,20,40,20,0.1,False,1.169,0
scenario344,0,100,100,80,0,30,20,40,0,0.1,False,1.092,0
scenario345,0,80,20,0,40,-30,80,20,100,0.4,False,1.222,0
scenario346,1,40,40,60,20,30,60,60,20,0.1,False,0.867,0
scenario347,1,100,60,40,40,30,80,80,0,0.4,False,0.783,0
scenario348,1,100,60,100,20,30,0,60,40,0.4,False,0.999,0
scenario349,1,100,60,40,40,30,80,80,0,0.4,False,0.783,0
scenario350,1,100,60,100,40,-30,60,80,0,0.4,False,0.716,0
scenario351,0,60,100,40,80,-60,0,80,0,0.1,False,1.061,0
scenario352,0,40,60,80,40,-60,40,40,40,0.1,False,1.048,0
scenario353,1,100,60,60,20,30,60,80,20,0.4,False,0.823,0
scenario354,1,40,60,40,0,0,60,80,100,0.6,False,1.029,0
scenario355,0,100,100,0,20,-30,40,20,0,1.0,False,1.093,0
scenario356,1,80,100,100,40,-30,0,80,40,1.0,False,0.753,0
scenario357,0,40,60,0,0,60,0,60,0,0.6,False,1.189,0
scenario358,1,60,20,80,40,30,60,80,20,0.1,False,0.764,0
scenario359,1,100,0,0,40,0,80,60,0,0.4,False,1.017,0
scenario360,0,40,60,40,40,0,60,60,0,0.2,False,1.083,0
scenario361,1,80,100,60,40,30,0,100,20,1.0,False,1.0,0
scenario362,0,0,40,0,80,-90,100,20,0,0.6,False,1.117,0
scenario363,1,20,100,20,0,0,0,40,0,0.4,False,0.953,0
scenario364,1,80,100,60,40,30,0,100,20,1.0,False,0.87,0
scenario365,1,60,100,60,40,0,0,100,20,1.0,False,0.862,0
scenario366,1,80,100,60,40,90,20,100,20,1.0,False,0.805,0
scenario367,0,100,80,40,40,-90,0,100,40,0.1,False,1.07,0
scenario368,0,0,0,0,80,-90,60,20,0,0.4,False,0.888,0
scenario369,0,0,40,0,20,-90,60,20,0,0.4,False,1.279,0
scenario370,1,60,60,60,20,30,0,100,0,1.0,False,0.903,0
scenario371,1,40,0,0,80,0,40,80,80,0.4,False,0.778,0
scenario372,1,80,0,60,60,30,0,100,0,1.0,False,0.733,0
scenario373,1,80,0,60,60,30,0,100,0,1.0,False,0.844,0
scenario374,0,80,0,80,60,-90,0,100,0,0.8,False,1.022,0
scenario375,1,80,0,60,20,60,0,80,0,0.8,False,0.866,0
scenario376,0,80,100,60,60,0,20,100,20,0.4,False,1.127,0
scenario377,0,60,0,60,60,30,0,80,0,1.0,False,1.1,0
scenario378,1,100,0,60,40,30,0,100,0,1.0,False,0.898,0
scenario379,1,100,0,100,40,30,60,100,0,1.0,False,0.725,0
scenario380,1,100,0,40,60,60,0,80,0,0.6,False,0.741,0
scenario381,1,100,0,60,60,0,0,100,20,0.2,False,0.845,0
scenario382,1,80,0,60,60,30,20,100,20,1.0,False,0.827,0
scenario383,1,80,40,60,40,30,0,100,0,0.8,False,0.815,0
scenario384,1,80,0,60,40,60,20,100,60,0.8,False,0.732,0
scenario385,1,100,0,100,40,30,60,100,0,1.0,False,0.803,0
scenario386,1,100,20,40,60,60,0,80,60,0.4,False,0.889,0
scenario387,0,80,20,60,40,60,0,80,80,1.0,False,1.131,0
scenario388,0,80,0,0,40,-90,0,80,0,1.0,False,1.045,0
