feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
30,right,1.0,80,20,40,100,0,20,80,0,1.4969680527550164,163.38054299354553,0
90,left,1.0,20,60,60,60,40,80,0,0,1.455116438721855,79.57850241661072,0
-30,right,0.4,40,100,20,80,20,0,100,0,1.126683264918889,173.63283586502075,0
-60,right,0.1,20,20,0,80,0,80,20,0,0.9416232971460572,97.9880645275116,0
60,left,0.1,80,0,60,0,80,20,60,0,1.428642331479573,78.72779321670532,0
-90,left,0.6,80,60,100,80,0,60,60,0,1.4093184478236775,81.59283566474915,0
0,left,1.0,20,20,40,40,40,40,100,0,1.4617174671687534,81.65099620819092,0
-60,right,0.2,0,0,80,60,80,100,20,0,0.715525099686697,162.33315587043762,0
30,left,0.6,0,0,0,40,100,80,100,0,1.4343582520627307,78.49583721160889,0
60,left,0.4,20,0,100,20,60,100,0,0,1.4674045469852512,79.15891551971436,0
-60,right,0.6,40,40,60,0,100,0,80,0,0.8209851977360468,112.11876964569092,0
-90,right,0.2,20,0,80,40,20,20,40,0,1.023581077363331,105.31736254692078,0
-60,right,0.4,40,100,40,40,40,80,40,0,0.7929679059609536,163.42428588867188,0
0,left,1.0,100,60,0,100,60,60,20,0,1.4218456149408925,82.0568904876709,0
-60,right,0.2,60,60,20,0,60,80,60,0,0.755211928903354,163.1665976047516,0
90,right,0.4,60,100,80,100,0,100,0,0,2.1174613632841583,169.6263656616211,0
60,right,0.1,80,80,20,60,0,40,80,0,1.5200072466281256,157.81997799873352,0
30,right,0.2,80,40,60,80,40,0,100,0,1.6493703573972378,107.63949203491212,0
-30,left,1.0,40,20,0,20,40,20,60,0,1.3676477183162623,82.72967910766602,0
60,left,0.1,40,80,100,40,80,100,100,0,1.4256480117798709,78.36224937438965,0
90,right,0.2,0,40,20,80,100,40,0,0,1.786981470061499,168.19149041175842,0
0,right,0.4,20,60,40,0,0,100,80,0,1.93264401481972,171.57707452774048,0
90,left,0.1,0,100,80,20,20,60,40,0,1.3913512403227906,78.44412755966187,0
90,left,0.6,20,100,40,0,80,60,20,0,1.426297499426458,79.89447093009949,0
90,right,0.2,80,0,100,20,0,20,20,0,0.9697936239341316,113.00297904014587,0
-30,right,1.0,60,80,40,60,100,60,40,0,0.8511429407457544,102.93344187736513,0
30,left,1.0,60,80,60,80,20,40,20,0,1.4697828766866938,81.52039122581482,0
90,right,1.0,40,40,80,100,80,80,60,0,0.8090573646544919,96.29799509048462,0
30,left,0.4,80,40,0,60,60,40,40,0,1.37392186799869,79.88915657997131,0
30,left,0.2,20,60,0,20,100,40,80,0,1.4678140320820383,79.19766521453857,0
30,left,0.8,80,0,80,60,100,0,0,0,1.3319878992273553,79.36481547355652,0
-90,left,0.8,20,0,100,80,60,40,100,0,1.4736921507454257,81.58681511878967,0
60,left,0.8,40,40,40,40,60,20,0,0,1.3974330318397552,79.93815207481384,0
-30,right,0.1,60,40,100,0,20,20,80,0,1.1838116856742702,172.9056417942047,0
60,left,0.8,20,100,60,100,20,80,80,0,1.2891288814361344,80.69986152648926,0
-30,right,0.6,20,100,100,40,0,40,60,0,0.882671466843632,115.33034324645996,0
60,left,0.6,60,100,20,20,40,0,40,0,1.3412006010766235,81.05054712295532,0
30,right,0.4,100,60,100,40,80,0,20,0,1.1862064983075082,167.34757041931152,0
90,left,0.8,100,20,0,40,20,0,100,0,1.3893300091567633,78.92747187614441,0
60,right,0.6,0,80,40,60,40,20,20,0,0.8753007688905721,114.21518468856812,0
-90,right,0.6,100,0,80,100,40,80,80,0,0.8490167049480711,105.80283784866332,0
-90,right,1.0,80,0,0,0,40,100,0,0,1.310088372272201,195.90739035606384,0
60,right,1.0,100,20,20,80,100,60,100,0,0.9479338853781112,111.82486534118652,0
60,right,0.8,20,20,80,80,40,100,60,0,1.5864154818946172,160.0471646785736,0
-60,left,0.2,80,20,20,100,80,60,40,0,1.0677910058889042,101.89604687690736,0
-60,left,0.1,100,60,20,60,100,100,0,0,0.8538662340260837,104.84265542030334,0
90,left,0.8,60,0,80,0,60,40,80,0,1.3988688563918137,79.31562399864197,0
-30,right,0.4,60,80,0,40,60,80,80,0,0.930380022329789,102.06794738769533,0
90,left,0.1,40,60,60,100,0,40,100,0,1.414866863074633,80.67759251594543,0
30,left,0.8,40,100,0,20,0,100,20,0,1.3585803699297248,92.0806691646576,0
-90,right,0.4,0,80,20,20,20,80,60,0,1.591659338613687,162.95455884933472,0
30,left,0.6,0,20,60,0,0,40,0,0,1.3080578611993092,79.66368460655212,0
-30,right,0.2,20,40,60,100,60,100,100,0,1.647404585608629,164.1115641593933,0
-60,left,1.0,80,100,100,60,20,0,60,0,1.1463819950418004,104.58259105682372,0
-30,left,0.1,100,80,80,0,80,80,40,0,0.8749503203564656,104.53965139389038,0
-90,left,0.1,80,80,40,100,100,0,20,0,1.3744672980805988,82.54789900779724,0
30,left,0.2,0,60,40,40,40,60,60,0,1.4400237880944575,79.52407550811768,0
-90,left,0.1,60,40,20,80,60,100,40,0,1.060613380428146,106.09337067604064,0
90,right,0.4,80,40,20,60,40,60,20,0,0.8111592893110088,111.15643620491028,0
-30,left,0.6,60,60,60,40,80,100,0,0,0.8307891963771721,103.0805938243866,0
0,right,0.2,100,100,80,40,100,0,80,0,0.6536501655784065,98.7131576538086,0
90,left,0.4,20,20,100,60,80,20,40,0,1.6412980152762366,79.39804339408875,0
0,right,0.8,60,60,40,60,60,0,100,0,1.0703142447314196,105.9560205936432,0
-90,left,0.6,20,20,20,0,100,20,100,0,1.3749556170183177,88.58949851989746,0
-30,right,0.1,0,40,80,40,60,60,60,0,0.8278135564831098,120.4405198097229,0
0,right,0.2,100,40,0,80,80,20,60,0,1.0331245577498749,168.44679141044617,0
-30,left,0.6,40,0,80,20,0,60,40,0,0.8555933614998599,97.22184443473816,0
90,right,0.6,80,20,0,20,20,100,80,0,0.8322480542946501,100.14266538619997,0
90,left,1.0,100,100,100,80,20,20,0,0,1.4395044610138157,76.77158665657043,0
60,right,0.4,0,100,0,80,60,0,20,0,2.248595800591339,107.8806414604187,0
30,right,0.8,100,100,60,0,100,20,40,0,0.8919701020016122,108.34855246543884,0
-90,right,0.8,100,60,40,80,20,80,20,0,1.0325711142315948,114.91514754295348,0
-60,left,0.6,0,40,100,40,20,60,20,0,1.433290861773428,82.0768551826477,0
-90,left,0.4,100,0,40,0,0,0,60,0,1.676055316399675,80.19119238853455,0
-30,left,0.8,40,20,20,100,100,80,0,0,1.1068901269369782,104.28193807601927,0
-60,left,1.0,100,0,60,20,80,80,100,0,1.3777380062023112,79.82042837142944,0
-60,right,0.6,80,100,80,80,60,80,0,0,1.9724877229151705,171.94645404815674,0
30,right,0.2,20,80,100,100,40,100,40,0,0.7966470035832517,101.25502848625185,0
-60,right,0.1,0,100,0,100,60,20,80,0,1.4495235902370047,168.02093529701233,0
90,left,0.6,100,100,80,60,40,100,100,0,1.3294664379371277,77.77580523490906,0
-90,right,0.2,40,40,60,60,0,80,40,0,1.9702329893408328,160.83976435661316,0
-30,right,1.0,80,60,40,80,80,40,80,0,0.8816604053544782,113.2626736164093,0
90,right,0.2,40,80,40,20,80,0,0,0,0.8317200486669574,103.73900365829468,0
-90,left,0.8,60,80,60,20,60,60,80,0,1.4955207944003346,81.89220070838928,0
-30,right,0.8,0,40,40,0,40,40,40,0,1.786263651667932,168.01287865638733,0
30,right,0.8,60,20,100,20,20,80,40,0,1.4689990431303157,161.5747787952423,0
30,right,0.1,60,0,60,60,0,100,60,0,1.6550847805817896,161.62074065208435,0
0,right,0.1,40,100,0,60,20,40,0,0,1.8092754250759,171.67973351478577,0
30,right,0.4,80,80,20,20,100,100,100,0,1.000072473393243,113.60713744163512,0
-60,left,0.8,40,100,60,80,80,60,60,0,1.5052581453912537,80.43255543708801,0
-60,left,0.4,60,60,80,20,0,20,60,0,1.7227257804809146,80.43023228645325,0
60,left,0.2,100,20,40,60,100,80,60,0,1.368836181086212,75.46172952651978,0
90,left,0.4,0,0,60,60,100,0,80,0,1.3683262846731148,76.35176277160645,0
-30,left,0.1,0,100,60,80,40,100,20,0,1.379546680862183,80.34718990325928,0
0,left,1.0,0,80,20,0,60,100,100,0,1.269410395676539,95.23475289344788,0
-60,right,1.0,60,40,0,40,0,40,0,0,0.7882376289065672,160.54674768447876,0
0,left,0.1,40,20,100,100,0,0,60,0,1.3663093839115583,80.69930911064148,0
30,right,0.1,40,60,80,80,100,20,60,0,2.0918198530488783,166.80448532104492,0
0,left,0.4,60,0,40,20,100,60,60,0,1.4041327289455072,79.33999562263489,0
90,right,0.8,100,80,0,100,0,60,20,0,2.025774042639878,159.21880912780762,0
-90,left,0.2,100,80,100,0,20,100,80,0,1.462536066315942,81.97680068016052,0
-30,left,0.4,80,20,80,100,20,40,20,0,1.3690194432979346,80.29439496994019,0
90,left,0.4,20,100,60,40,0,60,100,0,1.4186715577059417,77.72805213928223,0
30,right,0.4,0,60,20,60,20,20,0,0,1.989481252151161,165.5368850231171,0
60,left,0.4,0,40,40,100,0,100,100,0,1.385469009402629,77.39838981628418,0
90,left,0.1,100,20,40,40,0,100,40,0,1.3470080254849717,77.1331057548523,0
-30,left,0.1,20,80,60,20,20,0,20,0,1.3917529022102215,82.31125569343567,0
60,left,0.6,80,60,40,80,100,20,40,0,1.373132533926961,76.6074903011322,0
0,right,1.0,0,20,80,0,100,20,20,0,1.3216147904163362,160.252934217453,0
60,right,0.6,100,40,80,20,20,40,100,0,1.4861303893546107,102.66665387153624,0
30,left,0.1,80,80,100,40,0,80,0,0,1.429523650047,79.03040981292725,0
30,left,1.0,100,100,20,100,40,40,0,0,1.418562412938292,79.71286392211914,0
30,right,0.6,20,0,20,80,20,60,80,0,1.8208574780581996,105.0446252822876,0
0,left,0.2,60,0,40,100,40,20,0,0,1.3606066448591687,81.57706570625305,0
30,right,0.6,60,0,0,100,80,0,40,0,1.5577643715628149,149.4662401676178,0
30,right,0.4,0,80,100,80,0,60,40,0,0.5869411759875578,84.51030492782593,0
30,left,0.4,100,20,0,0,40,80,80,0,1.4448631032122146,74.43791341781616,0
60,right,1.0,60,60,0,40,20,100,60,0,1.4217782550411218,157.42973256111145,0
-60,right,0.8,100,40,40,60,0,60,80,0,0.7686317554053167,162.75179147720337,0
-30,left,0.2,80,20,100,40,60,20,100,0,1.417651354594889,81.75433325767517,0
-90,left,0.2,40,0,0,0,20,60,20,0,0.9573325900898424,93.37789273262024,0
-60,right,1.0,20,60,80,20,80,40,40,0,0.8543373483948625,104.15500688552856,0
30,left,1.0,60,40,20,20,80,60,0,0,1.4269296626126695,77.26109790802002,0
-30,right,0.1,100,40,0,0,100,100,20,0,1.274167193384672,191.3970992565155,0
90,left,0.4,80,80,40,80,60,100,60,0,1.4395446430259282,77.42123460769653,0
0,left,0.2,80,60,20,60,80,80,80,0,1.02450200008753,94.27632594108582,0
0,left,0.6,0,80,80,80,80,0,100,0,1.3990734161812015,81.03362965583801,0
-90,right,0.2,60,100,60,0,100,80,0,0,1.0594710762604835,97.91624402999878,0
-60,left,0.8,0,20,0,20,40,0,0,0,1.4161631908736363,82.28121423721313,0
60,left,0.8,0,60,100,0,100,40,0,0,1.4160405281427535,77.53991293907166,0
-90,right,0.6,40,20,20,40,60,0,60,0,1.849658871626084,170.80153441429138,0
30,left,0.4,20,0,60,80,80,80,60,0,1.4899234287191503,79.23959422111511,0
-60,right,0.2,0,80,60,0,40,40,100,0,0.841848195640155,106.6484477519989,0
90,left,0.6,60,80,100,20,80,40,60,0,1.0310008920532854,84.54052829742432,0
90,left,0.6,40,40,100,60,100,20,100,0,1.4584205569330575,77.09097671508789,0
0,right,0.2,40,20,100,80,60,40,80,0,0.9491877498398228,102.39545488357544,0
-90,left,0.8,40,60,80,0,40,0,40,0,1.7707911421042082,80.869882106781,0
60,left,0.1,100,60,60,40,40,20,80,0,1.4046117107986005,77.23608803749084,0
-90,left,0.4,40,20,80,60,60,100,20,0,0.8938743112271652,85.23865747451782,0
60,right,1.0,40,100,20,0,40,60,80,0,1.5651573950368076,103.1263062953949,0
-30,right,1.0,20,100,20,20,60,20,40,0,0.7477632224591606,156.89095902442932,0
-60,right,0.2,20,60,20,40,0,0,0,0,0.7226809149094113,163.20889163017273,0
-30,left,0.8,0,100,100,100,80,60,80,0,1.508943006343641,82.12622952461243,0
0,left,0.6,60,100,40,40,20,100,20,0,0.7929637672149423,102.6645166873932,0
30,left,1.0,20,40,40,0,20,0,60,0,1.399142178587211,78.08467602729797,0
-30,right,1.0,20,0,100,60,40,0,80,0,1.6421629219746587,172.26234340667725,0
-90,left,0.2,20,60,20,80,40,20,20,0,1.3690262775576256,81.33653974533081,0
-90,right,0.1,0,100,100,60,20,80,100,0,0.7491519252880611,163.27417731285095,0
90,right,0.2,20,80,80,20,60,80,20,0,2.182520622204235,157.8778612613678,0
30,right,1.0,40,0,40,40,60,80,80,0,1.6287202152359537,156.07783246040344,0
0,left,0.8,80,100,20,60,0,20,40,0,1.4184151539989482,83.65468502044678,0
-30,left,0.6,80,0,20,0,0,80,100,0,1.4063155571008683,82.92430973052979,0
90,right,0.4,80,60,0,0,80,40,0,0,2.1379844220436826,113.25392150878906,0
0,left,0.6,80,40,60,0,60,60,0,0,1.4001975657256274,83.02151298522949,0
0,right,1.0,20,80,0,80,100,80,0,0,1.4460886410050668,163.90148949623108,0
0,right,1.0,80,20,20,20,80,0,20,0,0.9259719283227252,112.84172892570496,0
-30,right,0.8,60,80,20,80,0,0,60,0,0.8700592540620141,112.97258615493774,0
0,right,0.8,100,80,20,20,40,40,60,0,0.765006548119927,142.9508833885193,0
30,left,0.6,100,20,40,80,60,100,0,0,1.3757863761864095,78.36947846412659,0
-60,right,0.1,80,0,60,40,20,40,60,0,1.465678946611429,110.41009616851808,0
60,left,0.4,40,80,60,0,20,100,40,0,1.4821293055452829,76.5417423248291,0
-90,left,0.4,40,100,80,80,0,20,80,0,1.3994683926178098,82.7221167087555,0
-30,right,0.1,20,60,40,100,100,60,0,0,0.8450037330214449,94.54902124404909,0
60,left,0.6,60,40,0,60,80,80,80,0,1.5270842971989191,78.25799036026001,0
60,left,1.0,100,80,100,60,60,0,40,0,1.3606025597875873,79.21640539169312,0
-60,left,0.1,40,40,20,20,60,40,20,0,1.7046214700056617,81.43855857849121,0
0,right,0.4,80,0,0,100,20,80,100,0,0.6565400355429143,89.44082498550415,0
0,right,0.1,80,80,0,40,80,60,40,0,2.037892079038853,169.66600012779236,0
0,right,0.8,0,40,100,60,40,100,60,0,1.5825969148797046,174.55667781829834,0
60,right,0.8,60,40,60,60,80,0,20,0,1.8300554439110728,168.97913479804993,0
90,left,0.4,60,40,60,100,20,20,20,0,1.351111835355675,78.31406593322754,0
-90,left,0.6,100,60,60,60,20,0,0,0,0.8525892842482453,110.3518226146698,0
-90,right,0.2,0,20,40,100,80,60,100,0,1.3197024973408358,101.75940680503844,0
0,left,0.6,60,40,20,100,100,40,80,0,1.3552388128078714,81.13065075874329,0
30,left,0.2,40,0,100,100,100,80,20,0,1.524264615675379,76.81269431114197,0
30,right,0.8,80,60,60,100,60,100,20,0,1.781529437941589,165.77811670303345,0
-60,right,0.4,80,20,0,60,0,100,100,0,1.3749865373732095,164.38164448738098,0
-60,left,0.8,0,60,80,100,0,80,80,0,1.4543030956721257,82.47474074363708,0
0,right,0.6,40,60,60,80,40,60,0,0,0.7891945978203043,163.12078619003296,0
-90,left,0.6,80,100,40,100,40,20,60,0,1.008015706124455,105.0680329799652,0
90,left,0.1,100,0,0,80,80,60,0,0,1.319221791138251,80.17420983314514,0
0,left,0.8,40,40,40,0,80,80,100,0,1.725005645301372,78.91326022148132,0
-90,left,0.8,80,40,100,40,80,40,20,0,1.3794372364833951,80.96312856674194,0
30,left,0.2,40,80,80,40,0,40,40,0,1.0624856379062186,86.26278638839722,0
60,right,0.6,40,0,0,0,60,40,60,0,0.8318163240630069,158.91022562980652,0
-90,right,1.0,60,20,20,100,20,100,100,0,0.8993305324030914,99.11643838882446,0
-90,left,0.4,20,80,0,60,100,40,60,0,1.3611273183249448,80.34490823745728,0
-90,left,0.6,0,60,40,20,80,100,40,0,1.4170956676757267,80.86887955665588,0
-90,right,0.4,60,20,40,20,0,40,20,0,0.9743050111540896,100.12974286079408,0
-60,left,0.1,20,0,40,0,60,0,40,0,1.3890802737679682,80.16241002082825,0
30,right,0.1,20,40,20,40,40,80,20,0,1.5592052968551413,160.21765184402466,0
-60,left,1.0,0,100,0,0,100,60,60,0,1.3870296489823684,83.25202178955078,0
90,left,0.1,0,100,20,0,0,0,20,0,1.369151849419852,78.41349577903748,0
-60,right,0.4,80,0,40,0,100,20,0,0,1.0651182321175543,173.82398867607117,0
-90,left,1.0,60,60,100,20,100,0,80,0,1.4487195018468422,82.43128204345703,0
-60,left,0.1,60,80,60,60,60,20,0,0,1.4135004856370592,82.46436786651611,0
-60,left,0.2,40,20,40,80,20,20,100,0,1.4875051687207854,81.73379564285278,0
-30,right,0.8,0,0,60,60,20,60,100,0,0.6289918222869605,89.74968695640564,0
60,left,1.0,0,80,20,100,80,80,0,0,1.3571521141213037,78.43216490745544,0
-90,left,0.4,100,20,60,100,40,60,40,0,1.364029537445533,82.79604983329773,0
-30,left,0.4,0,0,20,40,100,40,40,0,1.3699993493673628,81.92407059669495,0
-30,left,0.2,100,0,20,20,0,100,80,0,1.4032287204939098,82.02406096458435,0
-90,left,0.4,60,20,100,40,40,60,0,0,0.7669052747644926,79.37040877342224,0
0,left,0.6,40,60,80,20,80,20,0,0,1.525960767119881,81.37512922286987,0
0,right,1.0,60,40,80,80,20,0,40,0,1.1545071876632682,119.41279721260072,0
0,left,0.1,80,100,60,20,60,80,60,0,0.8745838988434617,103.80087518692017,0
30,left,0.1,80,100,40,100,20,60,100,0,1.4246816146252206,78.8372962474823,0
-90,right,0.8,0,40,80,20,100,20,20,0,0.7089660023924002,162.54629731178284,0
-60,right,1.0,40,80,80,60,40,20,20,0,0.8562508574519445,108.8174045085907,0
-60,right,0.6,100,0,100,40,0,20,80,0,0.7420237114021364,163.14887285232544,0
90,left,0.8,40,0,40,20,40,20,80,0,1.376315553213876,77.90916895866394,0
-30,left,0.4,100,40,100,80,40,80,0,0,0.7845916271854713,88.5759961605072,0
30,left,0.2,0,100,80,100,60,0,20,0,0.897018848696983,86.0722758769989,0
-90,left,0.8,20,80,0,80,0,20,0,0,1.397920367242249,82.25303864479065,0
-60,right,0.2,100,20,80,80,40,0,20,0,0.8496426801481519,108.7072458267212,0
-30,right,0.4,40,20,40,60,80,100,60,0,0.8794838875624352,95.84217071533205,0
90,left,1.0,60,20,100,0,0,60,60,0,1.3549835412358748,77.17423033714294,0
90,right,0.8,20,0,0,100,100,80,40,0,0.9157277634839788,104.09514021873474,0
0,right,0.8,80,20,60,40,100,60,80,0,1.3349965554610763,100.20936584472656,0
-90,right,0.1,60,0,80,40,100,0,100,0,0.7854967962589225,108.429429769516,0
30,right,1.0,20,60,100,0,80,80,100,0,0.7331129363338326,89.88535451889038,0
-60,right,0.6,100,100,60,60,100,40,20,0,1.522106730063042,151.27302169799805,0
90,right,1.0,20,40,40,40,100,100,80,0,0.910531713025506,111.31024146080016,0
90,right,1.0,0,60,0,20,60,40,100,0,1.1204752090026904,169.95220065116882,0
60,left,0.2,0,40,60,20,0,60,60,0,1.4183692597335322,79.94184184074402,0
60,right,0.2,20,100,20,60,80,40,100,0,0.9022126646353132,112.10977387428284,0
-60,left,0.8,60,20,60,80,100,100,40,0,1.4860064403270608,83.07529425621033,0
-30,left,0.6,100,40,60,100,100,0,60,0,1.3808120240542707,81.81484341621399,0
60,right,0.2,60,0,80,40,40,80,100,0,0.9613674406749264,99.38874173164368,0
90,right,0.1,0,20,20,40,40,80,80,0,0.7282320743956416,88.82076692581177,0
60,right,0.2,60,80,80,100,20,60,60,0,2.2224558468602047,115.35237431526184,0
0,right,0.1,0,0,0,20,20,100,80,0,0.9083176066366752,114.21553111076356,0
30,left,0.6,60,60,100,0,60,20,20,0,1.3462424778813369,78.21435308456421,0
90,right,0.8,40,0,20,40,80,100,60,0,1.4353246952152832,159.27951788902283,0
-90,left,0.1,20,20,80,60,80,60,80,0,1.4720795338859065,82.41967916488647,0
30,right,0.2,60,80,0,0,0,20,40,0,2.0557205927160744,167.9201622009277,0
-60,right,1.0,40,60,0,80,60,100,80,0,0.6482741055841486,99.37870049476624,0
0,left,1.0,60,20,60,40,0,80,20,0,1.4691539865899828,81.43157267570496,0
-90,left,0.2,80,0,60,20,40,40,40,0,1.4026995390357029,81.10010862350464,0
-90,right,0.1,40,60,0,60,40,40,40,0,0.9130504286672674,107.482661485672,0
-30,left,0.2,20,100,80,80,100,60,0,0,1.4845901163527329,82.46370196342468,0
-60,left,0.6,80,60,80,40,40,40,20,0,0.5541952573232438,120.47423934936523,0
30,left,1.0,100,0,80,40,20,40,60,0,1.3155557325526546,78.65726971626282,0
60,right,0.1,80,40,100,40,100,0,40,0,1.9475872466270208,165.57529544830322,0
-60,left,0.4,40,0,20,100,40,0,100,0,1.383294697698324,81.37664985656738,0
-30,right,1.0,100,0,40,100,0,100,100,0,1.4954312658626774,165.06159448623657,0
60,right,1.0,40,80,100,20,20,20,80,0,1.111764331257436,170.97697520256042,0
30,left,0.4,60,100,100,60,100,40,100,0,1.5228149858765117,80.37319993972778,0
-60,left,0.1,80,20,80,0,20,60,0,0,0.7983265469015405,80.10358929634094,0
-60,right,0.8,20,100,100,40,60,100,100,0,2.30513478821288,118.10037279129028,0
-30,left,0.8,40,60,100,100,20,20,60,0,1.3597260265958029,82.69638776779175,0
90,left,0.4,40,40,80,60,20,0,40,0,1.432177127322409,78.04251766204834,0
0,left,0.4,20,80,100,60,20,100,20,0,1.3720666728489448,82.5845410823822,0
90,left,0.6,40,60,0,80,100,0,20,0,1.3407158390910958,80.03311896324158,0
-30,left,1.0,0,100,40,0,60,0,0,0,1.406410476178843,82.88598132133484,0
90,right,0.6,80,80,60,40,20,80,40,0,0.7827098813496653,158.33848643302915,0
60,left,0.1,100,60,20,100,80,100,20,0,1.3185862057009252,76.26563620567322,0
30,left,0.2,40,40,20,40,20,0,0,0,1.4758569959328438,76.17145490646362,0
-90,left,1.0,0,80,60,40,60,80,60,0,1.3391448990224704,77.6705265045166,0
0,right,0.1,60,20,0,0,100,20,100,0,0.7166255921850088,158.24542593955994,0
30,left,0.8,60,80,0,60,40,0,80,0,1.3613521341055677,75.91001725196838,0
60,left,0.2,100,60,80,60,60,20,80,0,1.3618634324411412,76.2105803489685,0
0,left,0.1,80,60,20,80,20,60,20,0,1.3685134215432786,80.19961357116699,0
0,left,0.1,20,40,80,100,0,20,40,0,1.3762571688642131,78.93600606918335,0
30,right,0.1,100,20,60,20,100,60,20,0,1.815836910724275,158.56017875671387,0
-30,left,0.2,100,100,0,80,20,100,40,0,0.6959530228929264,180.2922999858856,0
-30,right,0.4,80,20,60,0,0,0,80,0,0.8260644618561053,109.12481451034546,0
-30,right,0.2,40,80,0,100,60,40,0,0,1.0054215900948031,114.42636346817017,0
30,left,0.6,80,100,80,0,80,100,60,0,0.6289831487698364,155.33262085914612,0
60,left,0.8,100,0,0,80,0,40,40,0,1.33317105734827,76.86849665641785,0
30,left,0.1,60,100,100,80,80,80,80,0,0.9835998694453618,83.83393216133118,0
-90,left,0.6,20,40,0,100,60,0,80,0,1.3857985279148393,80.97653484344482,0
0,right,0.4,0,0,80,80,40,40,0,0,1.6573971745899392,141.75102734565735,0
-30,right,0.6,60,20,60,20,40,40,100,0,1.509206151504663,157.82047367095947,0
-30,right,0.1,40,100,40,60,100,80,80,0,1.3163698431164217,171.81790566444397,0
60,right,0.6,20,60,100,60,0,60,20,0,0.736699690059667,153.98188042640686,0
0,left,0.8,20,100,20,0,80,0,0,0,0.8542081774007011,86.0341911315918,0
30,right,1.0,20,20,0,80,40,60,40,0,1.4759594428207945,102.40714621543884,0
-30,left,0.2,40,40,0,40,80,60,20,0,0.8861818254930237,101.7567539215088,0
30,right,0.8,20,0,40,60,60,80,20,0,1.9603647594397684,157.49168467521667,0
-90,left,0.8,80,100,20,40,60,40,80,0,1.395595476973972,80.55548906326294,0
30,right,0.4,100,20,20,100,60,100,60,0,1.202317600074983,159.8003237247467,0
-30,right,0.8,80,80,100,100,40,20,100,0,1.426311650069659,180.22170567512512,0
